196	3.046252	1.099266	3.340401
200	-16.771356	-10.167375	19.433422
202	-1.605918	0.284204	3.966906
204	-1.217328	0.628391	3.933779
207	34.255382	-9.025146	36.755475
208	1.001387	1.469621	2.030843
209	1.093094	1.259286	2.581064
211	-2.370257	-0.286106	4.073982
222	-12.058626	-4.290186	13.835125
223	0.146958	1.263159	2.174503
224	-11.246275	-6.395300	17.851760
225	-0.917798	1.175482	2.406908
226	1.113262	1.070806	1.426546
228	1.250667	1.496841	2.071563
245	1.738640	1.545061	2.063272
249	1.559666	1.412451	2.142938
252	0.590847	1.262283	2.279226
253	-0.375925	1.062371	2.553085
256	-0.214347	1.106372	2.379586
257	0.856886	0.471100	4.474362
258	1.873671	1.149882	2.716335
261	-0.218656	0.651749	3.737086
262	1.847772	-1.168023	8.566322
263	1.792065	1.429581	3.396917
264	-0.274055	1.529077	2.182633
272	0.427596	1.164598	2.510314
273	-1.778880	1.034021	3.364423
278	-3.164541	0.132338	3.807034
283	1.378540	1.595769	1.701612
286	-2.573760	0.983268	2.934254
289	-5.155220	-5.654256	17.626555
290	-0.863462	0.995930	2.791474
300	0.766679	1.540792	1.730526
301	0.009656	1.565837	1.795178
302	-1.174376	1.221382	2.245948
304	0.152178	1.553931	1.728056
305	-0.194195	1.324076	1.018229
307	-1.673071	-0.010331	4.417358
308	-0.693952	0.317841	5.491244
314	-2.067075	0.450179	3.841654
315	1.308349	0.616872	3.728949
318	-3.883794	0.167131	4.162679
321	-0.124708	1.559479	1.862692
322	0.804703	1.684359	1.712944
324	-0.883895	1.179518	2.337505
326	0.600561	1.805119	1.689976
333	1.943804	0.082506	4.972714
334	0.736811	1.725390	1.492224
335	-0.181473	1.685103	1.562928
337	-0.098710	1.441818	2.016431
338	-1.314705	1.315588	2.183641
342	0.834430	1.772505	1.441715
343	-0.327630	1.290714	2.554884
344	0.386413	1.418683	2.083775
345	-2.222181	0.822967	3.078113
347	1.808897	1.260101	2.420362
349	-0.087861	1.633743	1.649154
351	1.188281	1.730522	1.739145
354	0.017118	1.650382	1.592133
357	0.836475	1.063221	2.732125
358	23.367237	-10.782823	27.581968
359	26.709721	-9.747315	29.137664
362	-0.630551	1.222506	2.249920
367	30.316826	-13.343789	29.723831
368	15.293413	-4.874849	24.729886
369	0.500809	1.363693	1.975867
371	0.024653	1.345410	2.066264
376	9.829039	-8.441455	22.918773
382	5.727017	-9.819049	21.404703
384	-2.269528	1.304696	3.008135
385	-4.543021	-2.666096	14.427871
386	6.611503	-1.068485	9.539341
387	7.305114	-7.884141	20.904087
388	-1.420320	-6.247219	14.967341
394	-6.416253	-3.889379	14.021797
401	-8.138463	-6.942816	14.447185
403	15.649722	-7.904885	26.147544
404	10.878818	-10.648609	22.135672
413	-1.136531	0.877805	3.786246
414	18.193246	-9.382715	25.304049
416	13.745425	-10.583336	22.301682
418	-2.322921	-0.247286	4.349956
419	-0.824511	0.305709	6.070593
421	-2.866754	-1.061320	13.266358
424	1.126640	-1.758857	12.872077
427	-1.944342	1.328218	2.973997
429	-0.934440	0.810503	4.143537
432	0.946570	-7.013242	16.139759
433	17.227991	-11.253765	24.041697
436	0.479846	-1.304564	13.567546
439	-2.466767	-1.866072	12.771513
442	-1.402733	1.199001	3.518444
443	7.960399	-10.473217	21.122227
448	-3.233191	0.142010	3.907901
450	-1.568242	1.184503	3.227569
457	0.567273	0.509382	3.790015
467	0.079692	-7.307233	14.442212
470	12.483213	-4.849041	24.759164
471	3.410829	-1.579521	10.176830
472	11.355537	-11.487441	20.129424
476	-6.314634	-1.565967	13.658978
478	8.220651	-0.011077	8.649978
483	13.899126	-12.229533	21.003290
484	-4.083571	-0.967277	12.745116
487	18.212374	-13.821216	22.353178
488	-0.342201	0.844633	6.152115
489	-2.174225	0.521734	3.510932
491	8.976008	-11.220200	19.834755
492	-1.259686	-8.188530	16.441288
495	-3.804165	-7.737171	15.250874
499	-1.061486	0.450576	4.266112
502	-4.130350	0.303198	4.306920
505	20.743764	-7.159032	25.893974
506	4.177151	-1.488454	9.958251
